Time (s)	Drive Voltage (V)	Bias Voltage (V)	Resistor Voltage Drop (V)	Current (A)	Raw AO0 (V)	Raw AI0 (V)	Raw AI1 (V)
3.82600021362305	0.06	0.0543695408292115	0.00563045917078853	2.59468164552467E-06	0.06	0.0516888620331883	0.00563045917078853
3.9379997253418	0.07	0.0627362641319633	0.00726373586803675	3.34734371798928E-06	0.07	0.0605085561983287	0.00726373586803675
4.04399967193604	0.08	0.0727362641319633	0.00726373586803675	3.34734371798928E-06	0.08	0.0709615270607173	0.00726373586803675
4.15799951553345	0.09	0.0814296427741647	0.00857035722583532	3.94947337596098E-06	0.09	0.0807611872442067	0.00857035722583532
4.26399946212769	0.1	0.0904496767558158	0.00955032324418426	4.40107061943975E-06	0.1	0.0908875027671456	0.00955032324418426
4.36800003051758	0.11	0.0994697107374668	0.0105302892625332	4.85266786291852E-06	0.11	0.101013818290085	0.0105302892625332
4.48099946975708	0.12	0.108489744719118	0.0115102552808821	5.30426510639729E-06	0.12	0.111466789152473	0.0115102552808821
4.58599996566772	0.13	0.117183123361319	0.0128168766386807	5.90639476436898E-06	0.13	0.120939793996513	0.0128168766386807
4.69699954986572	0.14	0.12620315734297	0.0137968426570296	6.35799200784775E-06	0.14	0.131392764858902	0.0137968426570296
4.80499935150146	0.15	0.134896535985172	0.0151034640148282	6.96012166581945E-06	0.15	0.140212459024042	0.0151034640148282
4.91999912261963	0.16	0.143916569966823	0.0160834300331771	7.41171890929822E-06	0.16	0.15131874056533	0.0160834300331771
5.02399921417236	0.17	0.152936603948474	0.0170633960515261	7.86331615277699E-06	0.17	0.16013843473047	0.0170633960515261
5.1399998664856	0.18	0.162609948609024	0.0173900513909757	8.01384856726991E-06	0.18	0.171244716271758	0.0173900513909757
5.2519998550415	0.19	0.170976671911776	0.0190233280882239	8.76651063973453E-06	0.19	0.181697687134147	0.0190233280882239
5.36699962615967	0.2	0.179670050553978	0.0203299494460225	9.36864029770623E-06	0.2	0.190517381299287	0.0203299494460225
5.47900009155273	0.19	0.169343395214528	0.0206566047854722	9.51917271219915E-06	0.19	0.201297007501125	0.0206566047854722
5.59200000762939	0.18	0.159343395214528	0.0206566047854722	9.51917271219915E-06	0.18	0.190517381299287	0.0206566047854722
5.70899963378906	0.17	0.151303327251226	0.0186966727487743	8.61597822524161E-06	0.17	0.180717721115798	0.0186966727487743
5.81899929046631	0.16	0.141956637930125	0.018043362069875	8.31491339625576E-06	0.16	0.171571371611208	0.018043362069875
5.92499971389771	0.15	0.132936603948474	0.0170633960515261	7.86331615277699E-06	0.15	0.161445056088269	0.0170633960515261
6.02999973297119	0.14	0.123916569966823	0.0160834300331771	7.41171890929822E-06	0.14	0.15099208522588	0.0160834300331771
6.13699960708618	0.13	0.114896535985172	0.0151034640148282	6.96012166581945E-06	0.13	0.140865769702941	0.0151034640148282
6.25399923324585	0.12	0.107183123361319	0.0128168766386807	5.90639476436898E-06	0.12	0.130412798840553	0.0128168766386807
6.35299968719482	0.11	0.09652981268242	0.01347018731758	6.20745959335483E-06	0.11	0.121266449335963	0.01347018731758
6.46799945831299	0.1	0.0881630893796682	0.0118369106203318	5.45479752089021E-06	0.1	0.110813478473574	0.0118369106203318
6.56999969482422	0.09	0.0791430553980171	0.0108569446019828	5.00320027741144E-06	0.09	0.101013818290085	0.0108569446019828
6.69499969482422	0.08	0.0701230214163661	0.0098769785836339	4.55160303393267E-06	0.08	0.0915408134460449	0.0098769785836339
6.80699968338013	0.07	0.0607763320952654	0.00922366790473461	4.25053820494683E-06	0.07	0.0810878425836563	0.00922366790473461
6.91799926757813	0.06	0.0520829534530639	0.00791704654693604	3.64840854697513E-06	0.06	0.0699815610423684	0.00791704654693604
7.02499961853027	0.05	0.0433895748108625	0.00661042518913746	3.04627888900344E-06	0.05	0.0608352115377784	0.00661042518913746
7.13499927520752	0.04	0.0340428854897618	0.00595711451023817	2.74521406001759E-06	0.04	0.0503822406753898	0.00595711451023817
7.25099992752075	0.03	0.02567616218701	0.00432383781298995	1.99255198755297E-06	0.03	0.0409092358313501	0.00432383781298995
7.35100030899048	0.02	0.016656128205359	0.00334387179464102	1.5409547440742E-06	0.02	0.0317628863267601	0.00334387179464102
7.46299982070923	0.00999999999999997	0.00763609422370788	0.00236390577629209	1.08935750059543E-06	0.00999999999999997	0.0203299494460225	0.00236390577629209
7.57399988174438	-3.12250225675825E-17	-0.00203725043684247	0.00203725043684244	9.38825086102508E-07	-3.12250225675825E-17	0.0111835999414325	0.00203725043684244
7.6919994354248	-0.01	-0.0107306290790439	0.000730629079043865	3.36695428130813E-07	-0.01	0.00105728441849351	0.000730629079043865
7.80299997329712	-0.02	-0.0200773184001446	7.7318400144577E-05	3.56305991449664E-08	-0.02	-0.00906903110444546	7.7318400144577E-05
7.90199947357178	-0.03	-0.0290973523817957	-0.000902647618204355	-4.15966644333804E-07	-0.03	-0.0201753126457334	-0.000902647618204355
8.01700019836426	-0.04	-0.0384440417028964	-0.00155595829710364	-7.17031473319651E-07	-0.04	-0.0286683514714241	-0.00155595829710364
8.12400007247925	-0.05	-0.0471374203450978	-0.00286257965490222	-1.31916113129135E-06	-0.05	-0.0391213223338127	-0.00286257965490222
8.24099969863892	-0.06	-0.0555041436478496	-0.00449585635215044	-2.07182320375596E-06	-0.06	-0.0492476378567517	-0.00449585635215044
8.35199975967407	-0.07	-0.0651774883084	-0.00482251169160008	-2.22235561824889E-06	-0.07	-0.0600272640585899	-0.00482251169160008
8.46499967575073	-0.08	-0.074197522290051	-0.00580247770994902	-2.67395286172766E-06	-0.08	-0.06917361356318	-0.00580247770994902
8.57499933242798	-0.09	-0.0832175562717021	-0.00678244372829795	-3.12555010520643E-06	-0.09	-0.0799532397650182	-0.00678244372829795
8.68599939346313	-0.1	-0.0922375902533531	-0.00776240974664688	-3.5771473486852E-06	-0.1	-0.0894262446090579	-0.00776240974664688
8.78899955749512	-0.11	-0.101257624235004	-0.00874237576499581	-4.02874459216397E-06	-0.11	-0.0988992494530976	-0.00874237576499581
8.90500020980835	-0.12	-0.109624347537756	-0.010375652462244	-4.78140666462859E-06	-0.12	-0.109025564976037	-0.010375652462244
9.01599979400635	-0.13	-0.118317726179957	-0.0116822738200426	-5.38353632260028E-06	-0.13	-0.119478535838425	-0.0116822738200426
9.11699914932251	-0.14	-0.127991070840508	-0.0120089291594923	-5.5340687370932E-06	-0.14	-0.128951540682465	-0.0120089291594923
9.23899936676025	-0.15	-0.13635779414326	-0.0136422058567405	-6.28673080955782E-06	-0.15	-0.138751200865954	-0.0136422058567405
9.34999942779541	-0.16	-0.14570448346436	-0.0142955165356398	-6.58779563854367E-06	-0.16	-0.149204171728343	-0.0142955165356398
9.44599962234497	-0.17	-0.154071206767112	-0.015928793232888	-7.34045771100829E-06	-0.17	-0.159330487251282	-0.015928793232888
9.55899953842163	-0.18	-0.164071206767112	-0.015928793232888	-7.34045771100829E-06	-0.18	-0.169130147434771	-0.015928793232888
9.66799974441528	-0.19	-0.172437930069864	-0.0175620699301362	-8.09311978347291E-06	-0.19	-0.17892980761826	-0.0175620699301362
9.77499961853027	-0.2	-0.181457964051515	-0.0185420359484851	-8.54471702695167E-06	-0.2	-0.189709433820099	-0.0185420359484851
9.88600015640259	-0.19	-0.170477998033166	-0.0195220019668341	-8.99631427043045E-06	-0.19	-0.199182438664138	-0.0195220019668341
9.99799919128418	-0.18	-0.161131308712065	-0.0188686912879348	-8.6952494414446E-06	-0.18	-0.189709433820099	-0.0188686912879348
10.1079993247986	-0.17	-0.153091240748763	-0.0169087592512369	-7.79205495448706E-06	-0.17	-0.180236428976059	-0.0169087592512369
10.2189998626709	-0.16	-0.143744551427662	-0.0162554485723376	-7.49099012550121E-06	-0.16	-0.168803492095321	-0.0162554485723376
10.3239998817444	-0.15	-0.135051172785461	-0.0149488272145391	-6.88886046752952E-06	-0.15	-0.159330487251282	-0.0149488272145391
10.435998916626	-0.14	-0.12603113880381	-0.0139688611961901	-6.43726322405075E-06	-0.14	-0.148550861049443	-0.0139688611961901
10.5409998893738	-0.13	-0.116684449482709	-0.0133155505172908	-6.1361983950649E-06	-0.13	-0.140057822223753	-0.0133155505172908
10.6499991416931	-0.12	-0.107337760161608	-0.0126622398383915	-5.83513356607905E-06	-0.12	-0.128624885343015	-0.0126622398383915
10.7699995040894	-0.11	-0.098644381519407	-0.011355618480593	-5.23300390810736E-06	-0.11	-0.120131846517324	-0.011355618480593
10.8699998855591	-0.1	-0.0902776582166552	-0.00972234178334475	-4.48034183564274E-06	-0.1	-0.110332186333835	-0.00972234178334475
10.9889993667603	-0.09	-0.0799510028772056	-0.0100489971227944	-4.63087425013566E-06	-0.09	-0.0988992494530976	-0.0100489971227944
11.0909996032715	-0.08	-0.0725642455928027	-0.00743575440719724	-3.42661493419228E-06	-0.08	-0.0900795552879572	-0.00743575440719724
11.1969995498657	-0.07	-0.0622375902533531	-0.00776240974664688	-3.5771473486852E-06	-0.07	-0.0789732737466693	-0.00776240974664688
11.3109993934631	-0.06	-0.0538708669506013	-0.00612913304939866	-2.82448527622058E-06	-0.06	-0.0688469582237303	-0.00612913304939866
11.4239993095398	-0.05	-0.0448508329689502	-0.00514916703104973	-2.37288803274181E-06	-0.05	-0.059047298040241	-0.00514916703104973
11.5309991836548	-0.04	-0.0358307989872992	-0.0041692010127008	-1.92129078926304E-06	-0.04	-0.048920982517302	-0.0041692010127008
11.636999130249	-0.03	-0.0264841096661985	-0.00351589033380151	-1.62022596027719E-06	-0.03	-0.0391213223338127	-0.00351589033380151
11.75	-0.02	-0.0174640756845474	-0.00253592431545258	-1.16862871679842E-06	-0.02	-0.0293216621503234	-0.00253592431545258
11.8509993553162	-0.00999999999999997	-0.00811738636344668	-0.00188261363655329	-8.67563887812575E-07	-0.00999999999999997	-0.0195220019668341	-0.00188261363655329
11.9689998626709	3.12250225675825E-17	0.000575992278754742	-0.000575992278754711	-2.65434229840881E-07	3.12250225675825E-17	-0.0100489971227944	-0.000575992278754711
12.0859999656677	0.01	0.00894271558150652	0.00105728441849351	4.87227842623737E-07	0.01	0.00105728441849351	0.00105728441849351
12.2069997787476	0.02	0.0186160602420569	0.00138393975794315	6.37760257116661E-07	0.02	0.0111835999414325	0.00138393975794315
12.308000087738	0.03	0.0276360942237079	0.00236390577629209	1.08935750059543E-06	0.03	0.0209832601249218	0.00236390577629209
12.4209995269775	0.04	0.0360028175264597	0.00399718247354031	1.84201957306005E-06	0.04	0.0314362309873104	0.00399718247354031
12.525999546051	0.05	0.0446961961686612	0.00530380383133888	2.44414923103174E-06	0.05	0.0409092358313501	0.00530380383133888
12.6389994621277	0.06	0.0546961961686612	0.00530380383133888	2.44414923103174E-06	0.06	0.0510355513542891	0.00530380383133888
12.7429995536804	0.07	0.0633895748108626	0.00661042518913746	3.04627888900344E-06	0.07	0.0605085561983287	0.00661042518913746
12.8569993972778	0.08	0.0724096087925136	0.00759039120748639	3.49787613248221E-06	0.08	0.0699815610423684	0.00759039120748639
12.9609994888306	0.09	0.0807763320952654	0.00922366790473461	4.25053820494683E-06	0.09	0.080434531904757	0.00922366790473461
13.0849990844727	0.1	0.0907763320952654	0.00922366790473461	4.25053820494683E-06	0.1	0.090560847427696	0.00922366790473461
13.186999797821	0.11	0.0988164000585675	0.0111835999414325	5.15373269190437E-06	0.11	0.100687162950635	0.0111835999414325
13.289999961853	0.12	0.108489744719118	0.0115102552808821	5.30426510639729E-06	0.12	0.110486823134124	0.0115102552808821
13.4039998054504	0.13	0.11685646802187	0.0131435319781303	6.05692717886191E-06	0.13	0.120613138657063	0.0131435319781303
13.5099997520447	0.14	0.12620315734297	0.0137968426570296	6.35799200784775E-06	0.14	0.131066109519452	0.0137968426570296
13.6249995231628	0.15	0.134569880645722	0.0154301193542778	7.11065408031237E-06	0.15	0.140865769702941	0.0154301193542778
13.7349996566772	0.16	0.143916569966823	0.0160834300331771	7.41171890929822E-06	0.16	0.151645395904779	0.0160834300331771
