Time (s)	Peltier Voltage (V)	Peltier PSU Current (A)	PT1000 Resistance (Ohm)	Temperature (C)	Drive Voltage (V)	Bias Voltage (V)	Resistor Voltage Drop (V)	Current (A)	Sample Resistance (Ohm)	Raw AO0 (V)	Raw AI0 (V)	Raw AI1 (V)
930.344999790192	2.00000000000001	0.655	1164	42.5974025974027	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200643696822226	0.0196766387671232
930.837999820709	2.00000000000001	0.656	1163	42.3376623376623	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.201950318180025	0.0190233280882239
931.331999778748	2.00000000000001	0.657	1163	42.3376623376623	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200643696822226	0.0196766387671232
931.82799911499	2.00000000000001	0.658	1163	42.3376623376623	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.199663730803877	0.0196766387671232
932.338999271393	2.00000000000001	0.659	1162	42.0779220779221	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
932.832999229431	2.00000000000001	0.659	1162	42.0779220779221	0.2	0.179996705893427	0.0200032941065729	9.2181078832133E-06	19526.4264829457	0.2	0.200643696822226	0.0200032941065729
933.330998897552	2.00000000000001	0.661	1162	42.0779220779221	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200317041482776	0.0193499834276736
933.833999633789	2.00000000000001	0.661	1161	41.8181818181818	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200317041482776	0.0193499834276736
934.329999446869	2.00000000000001	0.662	1161	41.8181818181818	0.2	0.179996705893427	0.0200032941065729	9.2181078832133E-06	19526.4264829457	0.2	0.200970352161676	0.0200032941065729
934.84299993515	2.00000000000001	0.662	1161	41.8181818181818	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200317041482776	0.0196766387671232
935.351999282837	1.90000000000001	0.61	1160	41.5584415584416	0.2	0.179996705893427	0.0200032941065729	9.2181078832133E-06	19526.4264829457	0.2	0.200970352161676	0.0200032941065729
935.828000068665	1.90000000000001	0.613	1160	41.5584415584416	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
936.350999832153	1.90000000000001	0.616	1160	41.5584415584416	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.201297007501125	0.0190233280882239
936.857999324799	1.90000000000001	0.618	1160	41.5584415584416	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200643696822226	0.0196766387671232
937.349999904633	1.90000000000001	0.619	1160	41.5584415584416	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200317041482776	0.0196766387671232
937.833999633789	1.90000000000001	0.621	1160	41.5584415584416	0.2	0.179670050553978	0.0203299494460225	9.36864029770623E-06	19177.8150131313	0.2	0.200970352161676	0.0203299494460225
938.332999706268	1.90000000000001	0.622	1160	41.5584415584416	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
938.829999446869	1.90000000000001	0.624	1160	41.5584415584416	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.199990386143327	0.0190233280882239
939.332000255585	1.90000000000001	0.624	1160	41.5584415584416	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
939.823999404907	1.90000000000001	0.626	1160	41.5584415584416	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200970352161676	0.0193499834276736
940.343999385834	1.90000000000001	0.626	1160	41.5584415584416	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200643696822226	0.0196766387671232
940.843998908997	1.90000000000001	0.627	1160	41.5584415584416	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.201297007501125	0.0196766387671232
941.329999446869	1.90000000000001	0.628	1160	41.5584415584416	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200643696822226	0.0190233280882239
941.828999042511	1.90000000000001	0.629	1160	41.5584415584416	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.199990386143327	0.0186966727487743
942.335998535156	1.90000000000001	0.629	1160	41.5584415584416	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200970352161676	0.0196766387671232
942.829999446869	1.90000000000001	0.63	1160	41.5584415584416	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200317041482776	0.0196766387671232
943.334999084473	1.80000000000001	0.631	1159	41.2987012987013	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200970352161676	0.0196766387671232
943.832999229431	1.80000000000001	0.581	1159	41.2987012987013	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200317041482776	0.0193499834276736
944.341999530792	1.80000000000001	0.583	1159	41.2987012987013	0.2	0.179996705893427	0.0200032941065729	9.2181078832133E-06	19526.4264829457	0.2	0.199663730803877	0.0200032941065729
944.826999664307	1.80000000000001	0.586	1159	41.2987012987013	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200643696822226	0.0196766387671232
945.327999591827	1.80000000000001	0.587	1159	41.2987012987013	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200317041482776	0.0193499834276736
945.828999042511	1.80000000000001	0.589	1159	41.2987012987013	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200970352161676	0.0190233280882239
946.33499956131	1.80000000000001	0.59	1159	41.2987012987013	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
946.830999851227	1.80000000000001	0.592	1159	41.2987012987013	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200643696822226	0.0190233280882239
947.33099937439	1.80000000000001	0.592	1159	41.2987012987013	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.201623662840575	0.0183700174093246
947.83899974823	1.80000000000001	0.594	1159	41.2987012987013	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200643696822226	0.0186966727487743
948.329999923706	1.80000000000001	0.594	1159	41.2987012987013	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200970352161676	0.0196766387671232
948.833999633789	1.80000000000001	0.595	1159	41.2987012987013	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200643696822226	0.018043362069875
949.33099937439	1.80000000000001	0.596	1158	41.0389610389611	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200643696822226	0.0190233280882239
949.836998939514	1.80000000000001	0.597	1158	41.0389610389611	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200643696822226	0.0190233280882239
950.325999259949	1.80000000000001	0.597	1158	41.0389610389611	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.201297007501125	0.018043362069875
950.843999385834	1.80000000000001	0.599	1158	41.0389610389611	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.201297007501125	0.0190233280882239
951.33099937439	1.80000000000001	0.599	1158	41.0389610389611	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200970352161676	0.0186966727487743
951.854999065399	1.70000000000001	0.599	1158	41.0389610389611	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200970352161676	0.0186966727487743
952.329998970032	1.70000000000001	0.549	1158	41.0389610389611	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200317041482776	0.0190233280882239
952.831998825073	1.70000000000001	0.551	1158	41.0389610389611	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
953.33199930191	1.70000000000001	0.554	1158	41.0389610389611	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200970352161676	0.0193499834276736
953.83099937439	1.70000000000001	0.556	1158	41.0389610389611	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200643696822226	0.0190233280882239
954.348999500275	1.70000000000001	0.557	1158	41.0389610389611	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200317041482776	0.0193499834276736
954.824999332428	1.70000000000001	0.559	1157	40.7792207792208	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
955.328999519348	1.70000000000001	0.56	1157	40.7792207792208	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200643696822226	0.018043362069875
955.841999053955	1.70000000000001	0.561	1156	40.5194805194806	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200317041482776	0.0186966727487743
956.319999694824	1.70000000000001	0.562	1156	40.5194805194806	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.201297007501125	0.0186966727487743
956.825999259949	1.70000000000001	0.563	1156	40.5194805194806	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
957.332999706268	1.70000000000001	0.564	1156	40.5194805194806	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.201297007501125	0.0196766387671232
957.83099937439	1.70000000000001	0.564	1156	40.5194805194806	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
958.336998939514	1.70000000000001	0.565	1156	40.5194805194806	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
958.85599899292	1.70000000000001	0.566	1156	40.5194805194806	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200317041482776	0.0186966727487743
959.337999343872	1.70000000000001	0.567	1156	40.5194805194806	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200317041482776	0.0186966727487743
959.826999664307	1.70000000000001	0.567	1155	40.2597402597403	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
960.329999446869	1.60000000000001	0.514	1155	40.2597402597403	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200643696822226	0.0186966727487743
960.83899974823	1.60000000000001	0.517	1155	40.2597402597403	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.201297007501125	0.0193499834276736
961.33499956131	1.60000000000001	0.521	1155	40.2597402597403	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.200317041482776	0.0177167067304254
961.833999633789	1.60000000000001	0.522	1155	40.2597402597403	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200970352161676	0.0190233280882239
962.344999790192	1.60000000000001	0.523	1154	40.0000000000001	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.199990386143327	0.0186966727487743
962.829999446869	1.60000000000001	0.525	1155	40.2597402597403	0.2	0.180976671911776	0.0190233280882239	8.76651063973453E-06	20644.0942524489	0.2	0.200643696822226	0.0190233280882239
963.326999187469	1.60000000000001	0.526	1155	40.2597402597403	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200317041482776	0.0186966727487743
963.830998897552	1.60000000000001	0.528	1154	40.0000000000001	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200317041482776	0.018043362069875
964.337999820709	1.60000000000001	0.529	1154	40.0000000000001	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200970352161676	0.0183700174093246
964.833999156952	1.60000000000001	0.53	1154	40.0000000000001	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.201297007501125	0.0183700174093246
965.326999187469	1.60000000000001	0.53	1154	40.0000000000001	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
965.829999923706	1.60000000000001	0.532	1153	39.7402597402597	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200970352161676	0.018043362069875
966.335999488831	1.60000000000001	0.532	1154	40.0000000000001	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.199990386143327	0.0183700174093246
966.83199930191	1.60000000000001	0.533	1153	39.7402597402597	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.199990386143327	0.0183700174093246
967.327000141144	1.60000000000001	0.533	1153	39.7402597402597	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.199990386143327	0.0183700174093246
967.831999778748	1.60000000000001	0.534	1153	39.7402597402597	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200970352161676	0.018043362069875
968.319999217987	1.60000000000001	0.535	1153	39.7402597402597	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.201623662840575	0.018043362069875
968.829999446869	1.50000000000001	0.481	1153	39.7402597402597	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200970352161676	0.018043362069875
969.333999633789	1.50000000000001	0.484	1153	39.7402597402597	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200317041482776	0.0183700174093246
969.837999343872	1.50000000000001	0.488	1153	39.7402597402597	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.199990386143327	0.018043362069875
970.329999446869	1.50000000000001	0.489	1152	39.4805194805195	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200317041482776	0.0186966727487743
970.828999519348	1.50000000000001	0.492	1152	39.4805194805195	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.199337075464427	0.0186966727487743
971.341999530792	1.50000000000001	0.492	1152	39.4805194805195	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.199990386143327	0.0186966727487743
971.831999778748	1.50000000000001	0.494	1152	39.4805194805195	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.200317041482776	0.0173900513909757
972.339999198914	1.50000000000001	0.495	1152	39.4805194805195	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.200643696822226	0.0177167067304254
972.833999156952	1.50000000000001	0.496	1152	39.4805194805195	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.199990386143327	0.0186966727487743
973.334999084473	1.50000000000001	0.497	1152	39.4805194805195	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200643696822226	0.0183700174093246
973.860999584198	1.50000000000001	0.498	1152	39.4805194805195	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.199663730803877	0.018043362069875
974.326999187469	1.50000000000001	0.499	1151	39.2207792207792	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.199990386143327	0.0177167067304254
974.828999519348	1.50000000000001	0.5	1151	39.2207792207792	0.2	0.181303327251226	0.0186966727487743	8.61597822524161E-06	21042.6863336393	0.2	0.200643696822226	0.0186966727487743
975.328999519348	1.50000000000001	0.5	1151	39.2207792207792	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.201297007501125	0.018043362069875
975.844999313354	1.50000000000001	0.501	1151	39.2207792207792	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.200643696822226	0.0173900513909757
976.332999706268	1.50000000000001	0.502	1150	38.961038961039	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200317041482776	0.0183700174093246
976.845998764038	1.40000000000001	0.502	1150	38.961038961039	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.200317041482776	0.0183700174093246
977.328999519348	1.40000000000001	0.451	1150	38.961038961039	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.201623662840575	0.018043362069875
977.823999404907	1.40000000000001	0.453	1150	38.961038961039	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.201623662840575	0.0177167067304254
978.323999404907	1.40000000000001	0.456	1150	38.961038961039	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.201623662840575	0.0177167067304254
978.83199930191	1.40000000000001	0.457	1150	38.961038961039	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.201297007501125	0.018043362069875
979.333999156952	1.40000000000001	0.46	1150	38.961038961039	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.200643696822226	0.0177167067304254
979.83199930191	1.40000000000001	0.46	1150	38.961038961039	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.199990386143327	0.018043362069875
980.323999404907	1.40000000000001	0.462	1149	38.7012987012987	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.201297007501125	0.0177167067304254
980.829999446869	1.40000000000001	0.463	1149	38.7012987012987	0.2	0.181956637930125	0.018043362069875	8.31491339625576E-06	21883.166938583	0.2	0.200970352161676	0.018043362069875
981.334999084473	1.40000000000001	0.464	1149	38.7012987012987	0.2	0.182936603948474	0.0170633960515261	7.86331615277699E-06	23264.5617185147	0.2	0.199990386143327	0.0170633960515261
981.826999187469	1.40000000000001	0.465	1149	38.7012987012987	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.200643696822226	0.0173900513909757
982.337999820709	1.40000000000001	0.466	1149	38.7012987012987	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.199663730803877	0.0177167067304254
982.832999706268	1.40000000000001	0.466	1149	38.7012987012987	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.201297007501125	0.0177167067304254
983.327999591827	1.40000000000001	0.467	1149	38.7012987012987	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.200317041482776	0.0177167067304254
983.83099937439	1.40000000000001	0.468	1148	38.4415584415585	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.201297007501125	0.0173900513909757
984.32799911499	1.40000000000001	0.468	1148	38.4415584415585	0.2	0.182936603948474	0.0170633960515261	7.86331615277699E-06	23264.5617185147	0.2	0.200970352161676	0.0170633960515261
984.833999633789	1.40000000000001	0.469	1148	38.4415584415585	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.199990386143327	0.0173900513909757
985.33099937439	1.30000000000001	0.416	1147	38.1818181818182	0.2	0.181629982590675	0.0183700174093246	8.46544581074869E-06	21455.4539301471	0.2	0.201297007501125	0.0183700174093246
985.835999011993	1.30000000000001	0.418	1147	38.1818181818182	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.201623662840575	0.0177167067304254
986.351999282837	1.30000000000001	0.422	1147	38.1818181818182	0.2	0.183263259287924	0.0167367407120764	7.71278373828407E-06	23760.9747020725	0.2	0.200317041482776	0.0167367407120764
986.823999404907	1.30000000000001	0.424	1146	37.922077922078	0.2	0.182936603948474	0.0170633960515261	7.86331615277699E-06	23264.5617185147	0.2	0.200643696822226	0.0170633960515261
987.343999862671	1.30000000000001	0.425	1146	37.922077922078	0.2	0.182283293269575	0.0177167067304254	8.16438098176284E-06	22326.6520360514	0.2	0.200317041482776	0.0177167067304254
987.834000110626	1.30000000000001	0.427	1146	37.922077922078	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.200317041482776	0.0173900513909757
988.322999477386	1.30000000000001	0.428	1146	37.922077922078	0.2	0.182609948609024	0.0173900513909757	8.01384856726991E-06	22786.7980129844	0.2	0.199990386143327	0.0173900513909757
