Time,X(CH1),
Second,Volt,
5.6678346e-06,-0.00000e+00,
5.6778345e-06,2.00001e-01,
5.6878343e-06,-0.00000e+00,
5.6978342e-06,-0.00000e+00,
5.7078341e-06,-0.00000e+00,
5.7178340e-06,2.00001e-01,
5.7278339e-06,-0.00000e+00,
5.7378338e-06,2.00001e-01,
5.7478337e-06,-0.00000e+00,
5.7578336e-06,-0.00000e+00,
5.7678335e-06,2.00001e-01,
5.7778334e-06,-0.00000e+00,
5.7878333e-06,2.00001e-01,
5.7978332e-06,2.00001e-01,
5.8078331e-06,-0.00000e+00,
5.8178330e-06,2.00001e-01,
5.8278329e-06,-0.00000e+00,
5.8378328e-06,2.00001e-01,
5.8478327e-06,-0.00000e+00,
5.8578325e-06,-0.00000e+00,
5.8678324e-06,2.00001e-01,
5.8778323e-06,-0.00000e+00,
5.8878322e-06,2.00001e-01,
5.8978321e-06,2.00001e-01,
5.9078320e-06,-0.00000e+00,
5.9178319e-06,2.00001e-01,
5.9278318e-06,-0.00000e+00,
5.9378317e-06,-0.00000e+00,
5.9478316e-06,-0.00000e+00,
5.9578315e-06,-0.00000e+00,
5.9678314e-06,2.00001e-01,
5.9778313e-06,-0.00000e+00,
5.9878312e-06,2.00001e-01,
5.9978311e-06,-0.00000e+00,
6.0078310e-06,-0.00000e+00,
6.0178309e-06,-0.00000e+00,
6.0278308e-06,2.00001e-01,
6.0378306e-06,2.00001e-01,
6.0478305e-06,-0.00000e+00,
6.0578304e-06,2.00001e-01,
6.0678303e-06,-0.00000e+00,
6.0778302e-06,-0.00000e+00,
6.0878301e-06,-0.00000e+00,
6.0978300e-06,2.00001e-01,
6.1078299e-06,2.00001e-01,
6.1178298e-06,-0.00000e+00,
6.1278297e-06,-0.00000e+00,
6.1378296e-06,-0.00000e+00,
6.1478295e-06,2.00001e-01,
6.1578294e-06,2.00001e-01,
6.1678293e-06,2.00001e-01,
6.1778292e-06,-0.00000e+00,
6.1878291e-06,-0.00000e+00,
6.1978290e-06,-0.00000e+00,
6.2078288e-06,-0.00000e+00,
6.2178287e-06,2.00001e-01,
6.2278286e-06,-0.00000e+00,
6.2378285e-06,-0.00000e+00,
6.2478284e-06,-0.00000e+00,
6.2578283e-06,-0.00000e+00,
6.2678282e-06,-0.00000e+00,
6.2778281e-06,-0.00000e+00,
6.2878280e-06,-0.00000e+00,
6.2978279e-06,-0.00000e+00,
6.3078278e-06,2.00001e-01,
6.3178277e-06,-0.00000e+00,
6.3278276e-06,-0.00000e+00,
6.3378275e-06,2.00001e-01,
6.3478274e-06,-0.00000e+00,
6.3578273e-06,2.00001e-01,
6.3678272e-06,-0.00000e+00,
6.3778270e-06,2.00001e-01,
6.3878269e-06,2.00001e-01,
6.3978268e-06,-0.00000e+00,
6.4078267e-06,-0.00000e+00,
6.4178266e-06,2.00001e-01,
6.4278265e-06,-0.00000e+00,
6.4378264e-06,-0.00000e+00,
6.4478263e-06,-0.00000e+00,
6.4578262e-06,-0.00000e+00,
6.4678261e-06,-0.00000e+00,
6.4778260e-06,2.00001e-01,
6.4878259e-06,-0.00000e+00,
6.4978258e-06,-0.00000e+00,
6.5078257e-06,-0.00000e+00,
6.5178256e-06,2.00001e-01,
6.5278255e-06,2.00001e-01,
6.5378254e-06,2.00001e-01,
6.5478253e-06,-0.00000e+00,
6.5578251e-06,2.00001e-01,
6.5678250e-06,2.00001e-01,
6.5778249e-06,2.00001e-01,
6.5878248e-06,-0.00000e+00,
6.5978247e-06,2.00001e-01,
6.6078246e-06,2.00001e-01,
6.6178245e-06,-0.00000e+00,
6.6278244e-06,-0.00000e+00,
6.6378243e-06,2.00001e-01,
6.6478242e-06,-0.00000e+00,
6.6578241e-06,-0.00000e+00,
6.6678240e-06,-0.00000e+00,
6.6778239e-06,-0.00000e+00,
6.6878238e-06,2.00001e-01,
6.6978237e-06,-0.00000e+00,
6.7078236e-06,-0.00000e+00,
6.7178235e-06,-0.00000e+00,
6.7278233e-06,-0.00000e+00,
6.7378232e-06,2.00001e-01,
6.7478231e-06,-0.00000e+00,
6.7578230e-06,-0.00000e+00,
6.7678229e-06,-0.00000e+00,
6.7778228e-06,-0.00000e+00,
6.7878227e-06,2.00001e-01,
6.7978226e-06,-0.00000e+00,
6.8078225e-06,-0.00000e+00,
6.8178224e-06,-0.00000e+00,
6.8278223e-06,-0.00000e+00,
6.8378222e-06,2.00001e-01,
6.8478221e-06,2.00001e-01,
6.8578220e-06,-0.00000e+00,
6.8678219e-06,-0.00000e+00,
6.8778218e-06,-0.00000e+00,
6.8878217e-06,2.00001e-01,
6.8978215e-06,-0.00000e+00,
6.9078214e-06,2.00001e-01,
6.9178213e-06,-0.00000e+00,
6.9278212e-06,-0.00000e+00,
6.9378211e-06,-0.00000e+00,
6.9478210e-06,2.00001e-01,
6.9578209e-06,-0.00000e+00,
6.9678208e-06,2.00001e-01,
6.9778207e-06,-0.00000e+00,
6.9878206e-06,2.00001e-01,
6.9978205e-06,2.00001e-01,
7.0078204e-06,2.00001e-01,
7.0178203e-06,2.00001e-01,
7.0278202e-06,-0.00000e+00,
7.0378201e-06,-0.00000e+00,
7.0478200e-06,2.00001e-01,
7.0578199e-06,2.00001e-01,
7.0678198e-06,-0.00000e+00,
7.0778196e-06,2.00001e-01,
7.0878195e-06,-0.00000e+00,
7.0978194e-06,-0.00000e+00,
7.1078193e-06,-0.00000e+00,
7.1178192e-06,2.00001e-01,
7.1278191e-06,-0.00000e+00,
7.1378190e-06,-0.00000e+00,
7.1478189e-06,-0.00000e+00,
7.1578188e-06,-0.00000e+00,
7.1678187e-06,2.00001e-01,
7.1778186e-06,-0.00000e+00,
7.1878185e-06,-0.00000e+00,
7.1978184e-06,-0.00000e+00,
7.2078183e-06,-0.00000e+00,
7.2178182e-06,2.00001e-01,
7.2278181e-06,-0.00000e+00,
7.2378180e-06,-0.00000e+00,
7.2478178e-06,-0.00000e+00,
7.2578177e-06,-0.00000e+00,
7.2678176e-06,-0.00000e+00,
7.2778175e-06,-0.00000e+00,
7.2878174e-06,-0.00000e+00,
7.2978173e-06,-0.00000e+00,
7.3078172e-06,2.00001e-01,
7.3178171e-06,-0.00000e+00,
7.3278170e-06,-0.00000e+00,
7.3378169e-06,-0.00000e+00,
7.3478168e-06,-0.00000e+00,
7.3578167e-06,2.00001e-01,
7.3678166e-06,-0.00000e+00,
7.3778165e-06,-0.00000e+00,
7.3878164e-06,-0.00000e+00,
7.3978163e-06,-0.00000e+00,
7.4078162e-06,2.00001e-01,
7.4178161e-06,2.00001e-01,
7.4278159e-06,-0.00000e+00,
7.4378158e-06,-0.00000e+00,
7.4478157e-06,2.00001e-01,
7.4578156e-06,-0.00000e+00,
7.4678155e-06,-0.00000e+00,
7.4778154e-06,-0.00000e+00,
7.4878153e-06,2.00001e-01,
7.4978152e-06,-0.00000e+00,
7.5078151e-06,2.00001e-01,
7.5178150e-06,-0.00000e+00,
7.5278149e-06,-0.00000e+00,
7.5378148e-06,-0.00000e+00,
7.5478147e-06,2.00001e-01,
7.5578146e-06,-0.00000e+00,
7.5678145e-06,-0.00000e+00,
7.5778144e-06,-0.00000e+00,
7.5878143e-06,-0.00000e+00,
7.5978141e-06,-0.00000e+00,
7.6078140e-06,-0.00000e+00,
7.6178139e-06,-0.00000e+00,
7.6278138e-06,-0.00000e+00,
7.6378137e-06,-0.00000e+00,
7.6478136e-06,2.00001e-01,
7.6578135e-06,-0.00000e+00,
7.6678134e-06,2.00001e-01,
7.6778133e-06,-0.00000e+00,
7.6878132e-06,-0.00000e+00,
7.6978131e-06,-0.00000e+00,
7.7078130e-06,-0.00000e+00,
7.7178129e-06,2.00001e-01,
7.7278128e-06,-0.00000e+00,
7.7378127e-06,-0.00000e+00,
7.7478126e-06,-0.00000e+00,
7.7578125e-06,-0.00000e+00,
7.7678123e-06,2.00001e-01,
7.7778122e-06,-0.00000e+00,
7.7878121e-06,-0.00000e+00,
7.7978120e-06,2.00001e-01,
7.8078119e-06,-0.00000e+00,
7.8178118e-06,-0.00000e+00,
7.8278117e-06,-0.00000e+00,
7.8378116e-06,-0.00000e+00,
7.8478115e-06,-0.00000e+00,
7.8578114e-06,-0.00000e+00,
7.8678113e-06,-0.00000e+00,
7.8778112e-06,-0.00000e+00,
7.8878111e-06,2.00001e-01,
7.8978110e-06,-0.00000e+00,
7.9078109e-06,2.00001e-01,
7.9178108e-06,-0.00000e+00,
7.9278107e-06,-0.00000e+00,
7.9378106e-06,2.00001e-01,
7.9478104e-06,-0.00000e+00,
7.9578103e-06,-0.00000e+00,
7.9678102e-06,-0.00000e+00,
7.9778101e-06,2.00001e-01,
7.9878100e-06,-0.00000e+00,
7.9978099e-06,-0.00000e+00,
8.0078098e-06,-0.00000e+00,
8.0178097e-06,2.00001e-01,
8.0278096e-06,2.00001e-01,
8.0378095e-06,2.00001e-01,
8.0478094e-06,-0.00000e+00,
8.0578093e-06,-0.00000e+00,
8.0678092e-06,2.00001e-01,
8.0778091e-06,-0.00000e+00,
8.0878090e-06,-0.00000e+00,
8.0978089e-06,-0.00000e+00,
8.1078088e-06,-0.00000e+00,
8.1178086e-06,2.00001e-01,
8.1278085e-06,2.00001e-01,
8.1378084e-06,-0.00000e+00,
8.1478083e-06,-0.00000e+00,
8.1578082e-06,-0.00000e+00,
8.1678081e-06,-0.00000e+00,
8.1778080e-06,-0.00000e+00,
8.1878079e-06,-0.00000e+00,
8.1978078e-06,-0.00000e+00,
8.2078077e-06,-0.00000e+00,
8.2178076e-06,-0.00000e+00,
8.2278075e-06,2.00001e-01,
8.2378074e-06,-0.00000e+00,
8.2478073e-06,-0.00000e+00,
8.2578072e-06,-0.00000e+00,
8.2678071e-06,2.00001e-01,
8.2778070e-06,-0.00000e+00,
8.2878068e-06,-0.00000e+00,
8.2978067e-06,2.00001e-01,
8.3078066e-06,2.00001e-01,
8.3178065e-06,2.00001e-01,
8.3278064e-06,2.00001e-01,
8.3378063e-06,-0.00000e+00,
8.3478062e-06,-0.00000e+00,
8.3578061e-06,2.00001e-01,
8.3678060e-06,-0.00000e+00,
8.3778059e-06,-0.00000e+00,
8.3878058e-06,-0.00000e+00,
8.3978057e-06,-0.00000e+00,
8.4078056e-06,2.00001e-01,
8.4178055e-06,-0.00000e+00,
8.4278054e-06,-0.00000e+00,
8.4378053e-06,-0.00000e+00,
8.4478052e-06,-0.00000e+00,
8.4578051e-06,2.00001e-01,
8.4678049e-06,2.00001e-01,
8.4778048e-06,-0.00000e+00,
8.4878047e-06,-0.00000e+00,
8.4978046e-06,2.00001e-01,
8.5078045e-06,2.00001e-01,
8.5178044e-06,-0.00000e+00,
8.5278043e-06,-0.00000e+00,
8.5378042e-06,2.00001e-01,
8.5478041e-06,2.00001e-01,
8.5578040e-06,-0.00000e+00,
8.5678039e-06,2.00001e-01,
8.5778038e-06,-0.00000e+00,
8.5878037e-06,-0.00000e+00,
8.5978036e-06,-0.00000e+00,
8.6078035e-06,-0.00000e+00,
8.6178034e-06,2.00001e-01,
8.6278033e-06,-0.00000e+00,
8.6378031e-06,2.00001e-01,
8.6478030e-06,-0.00000e+00,
8.6578029e-06,-0.00000e+00,
8.6678028e-06,-0.00000e+00,
8.6778027e-06,2.00001e-01,
8.6878026e-06,-0.00000e+00,
8.6978025e-06,-0.00000e+00,
8.7078024e-06,-0.00000e+00,
8.7178023e-06,-0.00000e+00,
8.7278022e-06,-0.00000e+00,
8.7378021e-06,-0.00000e+00,
8.7478020e-06,2.00001e-01,
8.7578019e-06,-0.00000e+00,
8.7678018e-06,-0.00000e+00,
8.7778017e-06,-0.00000e+00,
8.7878016e-06,-0.00000e+00,
8.7978015e-06,-0.00000e+00,
8.8078014e-06,2.00001e-01,
8.8178012e-06,-0.00000e+00,
8.8278011e-06,-0.00000e+00,
8.8378010e-06,-0.00000e+00,
8.8478009e-06,-0.00000e+00,
8.8578008e-06,-0.00000e+00,
8.8678007e-06,2.00001e-01,
8.8778006e-06,-0.00000e+00,
8.8878005e-06,-0.00000e+00,
8.8978004e-06,-0.00000e+00,
8.9078003e-06,-0.00000e+00,
8.9178002e-06,-0.00000e+00,
8.9278001e-06,2.00001e-01,
8.9378000e-06,-0.00000e+00,
8.9477999e-06,-0.00000e+00,
8.9577998e-06,-0.00000e+00,
8.9677997e-06,-0.00000e+00,
8.9777996e-06,2.00001e-01,
8.9877994e-06,-0.00000e+00,
8.9977993e-06,2.00001e-01,
9.0077992e-06,-0.00000e+00,
9.0177991e-06,2.00001e-01,
9.0277990e-06,-0.00000e+00,
9.0377989e-06,2.00001e-01,
9.0477988e-06,-0.00000e+00,
9.0577987e-06,2.00001e-01,
9.0677986e-06,2.00001e-01,
9.0777985e-06,2.00001e-01,
9.0877984e-06,2.00001e-01,
9.0977983e-06,-0.00000e+00,
9.1077982e-06,-0.00000e+00,
9.1177981e-06,-0.00000e+00,
9.1277980e-06,2.00001e-01,
9.1377979e-06,-0.00000e+00,
9.1477978e-06,-0.00000e+00,
9.1577976e-06,-0.00000e+00,
9.1677975e-06,-0.00000e+00,
9.1777974e-06,-0.00000e+00,
9.1877973e-06,2.00001e-01,
9.1977972e-06,-0.00000e+00,
9.2077971e-06,2.00001e-01,
9.2177970e-06,-0.00000e+00,
9.2277969e-06,2.00001e-01,
9.2377968e-06,-0.00000e+00,
9.2477967e-06,-0.00000e+00,
9.2577966e-06,2.00001e-01,
9.2677965e-06,-0.00000e+00,
9.2777964e-06,2.00001e-01,
9.2877963e-06,2.00001e-01,
9.2977962e-06,-0.00000e+00,
9.3077961e-06,2.00001e-01,
9.3177960e-06,2.00001e-01,
9.3277959e-06,2.00001e-01,
9.3377957e-06,-0.00000e+00,
9.3477956e-06,-0.00000e+00,
9.3577955e-06,-0.00000e+00,
9.3677954e-06,-0.00000e+00,
9.3777953e-06,-0.00000e+00,
9.3877952e-06,2.00001e-01,
9.3977951e-06,-0.00000e+00,
9.4077950e-06,2.00001e-01,
9.4177949e-06,-0.00000e+00,
9.4277948e-06,-0.00000e+00,
9.4377947e-06,-0.00000e+00,
9.4477946e-06,-0.00000e+00,
9.4577945e-06,-0.00000e+00,
9.4677944e-06,2.00001e-01,
9.4777943e-06,2.00001e-01,
9.4877942e-06,2.00001e-01,
9.4977941e-06,-0.00000e+00,
9.5077939e-06,-0.00000e+00,
9.5177938e-06,2.00001e-01,
9.5277937e-06,-0.00000e+00,
9.5377936e-06,2.00001e-01,
9.5477935e-06,2.00001e-01,
9.5577934e-06,-0.00000e+00,
9.5677933e-06,2.00001e-01,
9.5777932e-06,2.00001e-01,
9.5877931e-06,-0.00000e+00,
9.5977930e-06,-0.00000e+00,
9.6077929e-06,2.00001e-01,
9.6177928e-06,2.00001e-01,
9.6277927e-06,-0.00000e+00,
9.6377926e-06,2.00001e-01,
9.6477925e-06,-0.00000e+00,
9.6577924e-06,2.00001e-01,
9.6677923e-06,2.00001e-01,
9.6777921e-06,-0.00000e+00,
9.6877920e-06,2.00001e-01,
9.6977919e-06,-0.00000e+00,
9.7077918e-06,-0.00000e+00,
9.7177917e-06,-0.00000e+00,
9.7277916e-06,2.00001e-01,
9.7377915e-06,-0.00000e+00,
9.7477914e-06,-0.00000e+00,
9.7577913e-06,-0.00000e+00,
9.7677912e-06,2.00001e-01,
9.7777911e-06,-0.00000e+00,
9.7877910e-06,-0.00000e+00,
9.7977909e-06,2.00001e-01,
9.8077908e-06,-0.00000e+00,
9.8177907e-06,2.00001e-01,
9.8277906e-06,-0.00000e+00,
9.8377905e-06,-0.00000e+00,
9.8477904e-06,-0.00000e+00,
9.8577902e-06,2.00001e-01,
9.8677901e-06,-0.00000e+00,
9.8777900e-06,2.00001e-01,
9.8877899e-06,-0.00000e+00,
9.8977898e-06,-0.00000e+00,
9.9077897e-06,2.00001e-01,
9.9177896e-06,-0.00000e+00,
9.9277895e-06,2.00001e-01,
9.9377894e-06,-0.00000e+00,
9.9477893e-06,-0.00000e+00,
9.9577892e-06,2.00001e-01,
9.9677891e-06,-0.00000e+00,
9.9777890e-06,2.00001e-01,
9.9877889e-06,-0.00000e+00,
9.9977888e-06,2.00001e-01,
1.0007789e-05,2.00001e-01,
1.0017789e-05,2.00001e-01,
1.0027788e-05,2.00001e-01,
1.0037788e-05,-0.00000e+00,
1.0047788e-05,2.00001e-01,
1.0057788e-05,2.00001e-01,
1.0067788e-05,-0.00000e+00,
1.0077788e-05,-0.00000e+00,
1.0087788e-05,-0.00000e+00,
1.0097788e-05,-0.00000e+00,
1.0107788e-05,-0.00000e+00,
1.0117787e-05,-0.00000e+00,
1.0127787e-05,-0.00000e+00,
1.0137787e-05,-0.00000e+00,
1.0147787e-05,2.00001e-01,
1.0157787e-05,-0.00000e+00,
1.0167787e-05,-0.00000e+00,
1.0177787e-05,-0.00000e+00,
1.0187787e-05,2.00001e-01,
1.0197787e-05,2.00001e-01,
1.0207787e-05,2.00001e-01,
1.0217786e-05,-0.00000e+00,
1.0227786e-05,-0.00000e+00,
1.0237786e-05,-0.00000e+00,
1.0247786e-05,2.00001e-01,
1.0257786e-05,-0.00000e+00,
1.0267786e-05,-0.00000e+00,
1.0277786e-05,2.00001e-01,
1.0287786e-05,-0.00000e+00,
1.0297786e-05,2.00001e-01,
1.0307785e-05,2.00001e-01,
1.0317785e-05,-0.00000e+00,
1.0327785e-05,2.00001e-01,
1.0337785e-05,-0.00000e+00,
1.0347785e-05,-0.00000e+00,
1.0357785e-05,-0.00000e+00,
1.0367785e-05,-0.00000e+00,
1.0377785e-05,2.00001e-01,
1.0387785e-05,2.00001e-01,
1.0397785e-05,-0.00000e+00,
1.0407784e-05,2.00001e-01,
1.0417784e-05,-0.00000e+00,
1.0427784e-05,2.00001e-01,
1.0437784e-05,-0.00000e+00,
1.0447784e-05,2.00001e-01,
1.0457784e-05,-0.00000e+00,
1.0467784e-05,2.00001e-01,
1.0477784e-05,-0.00000e+00,
1.0487784e-05,2.00001e-01,
1.0497783e-05,-0.00000e+00,
1.0507783e-05,2.00001e-01,
1.0517783e-05,2.00001e-01,
1.0527783e-05,2.00001e-01,
1.0537783e-05,2.00001e-01,
1.0547783e-05,-0.00000e+00,
1.0557783e-05,-0.00000e+00,
1.0567783e-05,-0.00000e+00,
1.0577783e-05,-0.00000e+00,
1.0587783e-05,2.00001e-01,
1.0597782e-05,2.00001e-01,
1.0607782e-05,2.00001e-01,
1.0617782e-05,-0.00000e+00,
1.0627782e-05,-0.00000e+00,
1.0637782e-05,2.00001e-01,
1.0647782e-05,-0.00000e+00,
1.0657782e-05,-0.00000e+00,
1.0667782e-05,-0.00000e+00,
1.0677782e-05,2.00001e-01,
1.0687781e-05,2.00001e-01,
1.0697781e-05,-0.00000e+00,
1.0707781e-05,2.00001e-01,
1.0717781e-05,-0.00000e+00,
1.0727781e-05,-0.00000e+00,
1.0737781e-05,-0.00000e+00,
1.0747781e-05,-0.00000e+00,
1.0757781e-05,-0.00000e+00,
1.0767781e-05,2.00001e-01,
1.0777781e-05,-0.00000e+00,
1.0787780e-05,-0.00000e+00,
1.0797780e-05,-0.00000e+00,
1.0807780e-05,-0.00000e+00,
1.0817780e-05,-0.00000e+00,
1.0827780e-05,-0.00000e+00,
1.0837780e-05,-0.00000e+00,
1.0847780e-05,-0.00000e+00,
1.0857780e-05,2.00001e-01,
1.0867780e-05,-0.00000e+00,
1.0877779e-05,2.00001e-01,
1.0887779e-05,2.00001e-01,
1.0897779e-05,-0.00000e+00,
1.0907779e-05,2.00001e-01,
1.0917779e-05,2.00001e-01,
1.0927779e-05,2.00001e-01,
1.0937779e-05,-0.00000e+00,
1.0947779e-05,2.00001e-01,
1.0957779e-05,2.00001e-01,
1.0967779e-05,-0.00000e+00,
1.0977778e-05,-0.00000e+00,
1.0987778e-05,2.00001e-01,
1.0997778e-05,-0.00000e+00,
1.1007778e-05,2.00001e-01,
1.1017778e-05,2.00001e-01,
1.1027778e-05,-0.00000e+00,
1.1037778e-05,-0.00000e+00,
1.1047778e-05,2.00001e-01,
1.1057778e-05,2.00001e-01,
1.1067777e-05,-0.00000e+00,
1.1077777e-05,2.00001e-01,
1.1087777e-05,-0.00000e+00,
1.1097777e-05,-0.00000e+00,
1.1107777e-05,2.00001e-01,
1.1117777e-05,-0.00000e+00,
1.1127777e-05,2.00001e-01,
1.1137777e-05,-0.00000e+00,
1.1147777e-05,-0.00000e+00,
1.1157776e-05,-0.00000e+00,
1.1167776e-05,2.00001e-01,
1.1177776e-05,-0.00000e+00,
1.1187776e-05,2.00001e-01,
1.1197776e-05,-0.00000e+00,
1.1207776e-05,-0.00000e+00,
1.1217776e-05,-0.00000e+00,
1.1227776e-05,2.00001e-01,
1.1237776e-05,-0.00000e+00,
1.1247776e-05,2.00001e-01,
1.1257775e-05,-0.00000e+00,
1.1267775e-05,-0.00000e+00,
1.1277775e-05,2.00001e-01,
1.1287775e-05,-0.00000e+00,
1.1297775e-05,-0.00000e+00,
1.1307775e-05,-0.00000e+00,
1.1317775e-05,-0.00000e+00,
1.1327775e-05,2.00001e-01,
1.1337775e-05,-0.00000e+00,
1.1347774e-05,-0.00000e+00,
1.1357774e-05,-0.00000e+00,
1.1367774e-05,2.00001e-01,
1.1377774e-05,2.00001e-01,
1.1387774e-05,2.00001e-01,
1.1397774e-05,-0.00000e+00,
1.1407774e-05,-0.00000e+00,
1.1417774e-05,2.00001e-01,
1.1427774e-05,2.00001e-01,
1.1437774e-05,-0.00000e+00,
1.1447773e-05,2.00001e-01,
1.1457773e-05,2.00001e-01,
1.1467773e-05,2.00001e-01,
1.1477773e-05,-0.00000e+00,
1.1487773e-05,-0.00000e+00,
1.1497773e-05,-0.00000e+00,
1.1507773e-05,2.00001e-01,
1.1517773e-05,-0.00000e+00,
1.1527773e-05,2.00001e-01,
1.1537772e-05,-0.00000e+00,
1.1547772e-05,2.00001e-01,
1.1557772e-05,-0.00000e+00,
1.1567772e-05,-0.00000e+00,
1.1577772e-05,2.00001e-01,
1.1587772e-05,-0.00000e+00,
1.1597772e-05,2.00001e-01,
1.1607772e-05,2.00001e-01,
1.1617772e-05,-0.00000e+00,
1.1627772e-05,-0.00000e+00,
1.1637771e-05,-0.00000e+00,
1.1647771e-05,2.00001e-01,
1.1657771e-05,-0.00000e+00,
1.1667771e-05,-0.00000e+00,
1.1677771e-05,-0.00000e+00,
1.1687771e-05,-0.00000e+00,
1.1697771e-05,-0.00000e+00,
1.1707771e-05,2.00001e-01,
1.1717771e-05,-0.00000e+00,
1.1727770e-05,-0.00000e+00,
1.1737770e-05,-0.00000e+00,
1.1747770e-05,-0.00000e+00,
1.1757770e-05,2.00001e-01,
1.1767770e-05,-0.00000e+00,
1.1777770e-05,2.00001e-01,
1.1787770e-05,-0.00000e+00,
1.1797770e-05,2.00001e-01,
1.1807770e-05,2.00001e-01,
1.1817770e-05,-0.00000e+00,
1.1827769e-05,2.00001e-01,
1.1837769e-05,-0.00000e+00,
1.1847769e-05,2.00001e-01,
1.1857769e-05,-0.00000e+00,
1.1867769e-05,-0.00000e+00,
1.1877769e-05,2.00001e-01,
1.1887769e-05,-0.00000e+00,
1.1897769e-05,2.00001e-01,
1.1907769e-05,2.00001e-01,
1.1917768e-05,2.00001e-01,
1.1927768e-05,2.00001e-01,
1.1937768e-05,-0.00000e+00,
1.1947768e-05,-0.00000e+00,
1.1957768e-05,2.00001e-01,
1.1967768e-05,-0.00000e+00,
1.1977768e-05,-0.00000e+00,
1.1987768e-05,2.00001e-01,
1.1997768e-05,-0.00000e+00,
1.2007768e-05,-0.00000e+00,
1.2017767e-05,-0.00000e+00,
1.2027767e-05,2.00001e-01,
1.2037767e-05,2.00001e-01,
1.2047767e-05,-0.00000e+00,
1.2057767e-05,-0.00000e+00,
1.2067767e-05,-0.00000e+00,
1.2077767e-05,2.00001e-01,
1.2087767e-05,-0.00000e+00,
1.2097767e-05,-0.00000e+00,
1.2107766e-05,2.00001e-01,
1.2117766e-05,2.00001e-01,
1.2127766e-05,2.00001e-01,
1.2137766e-05,-0.00000e+00,
1.2147766e-05,-0.00000e+00,
1.2157766e-05,-0.00000e+00,
1.2167766e-05,-0.00000e+00,
1.2177766e-05,2.00001e-01,
1.2187766e-05,2.00001e-01,
1.2197765e-05,-0.00000e+00,
1.2207765e-05,2.00001e-01,
1.2217765e-05,-0.00000e+00,
1.2227765e-05,-0.00000e+00,
1.2237765e-05,-0.00000e+00,
1.2247765e-05,-0.00000e+00,
1.2257765e-05,-0.00000e+00,
1.2267765e-05,2.00001e-01,
1.2277765e-05,-0.00000e+00,
1.2287765e-05,-0.00000e+00,
1.2297764e-05,-0.00000e+00,
1.2307764e-05,-0.00000e+00,
1.2317764e-05,2.00001e-01,
1.2327764e-05,-0.00000e+00,
1.2337764e-05,2.00001e-01,
1.2347764e-05,2.00001e-01,
1.2357764e-05,-0.00000e+00,
1.2367764e-05,2.00001e-01,
1.2377764e-05,-0.00000e+00,
1.2387763e-05,-0.00000e+00,
1.2397763e-05,2.00001e-01,
1.2407763e-05,-0.00000e+00,
1.2417763e-05,2.00001e-01,
1.2427763e-05,-0.00000e+00,
1.2437763e-05,2.00001e-01,
1.2447763e-05,2.00001e-01,
1.2457763e-05,2.00001e-01,
1.2467763e-05,2.00001e-01,
1.2477763e-05,-0.00000e+00,
1.2487762e-05,2.00001e-01,
1.2497762e-05,2.00001e-01,
1.2507762e-05,2.00001e-01,
1.2517762e-05,-0.00000e+00,
1.2527762e-05,2.00001e-01,
1.2537762e-05,-0.00000e+00,
1.2547762e-05,-0.00000e+00,
1.2557762e-05,-0.00000e+00,
1.2567762e-05,2.00001e-01,
1.2577761e-05,-0.00000e+00,
1.2587761e-05,-0.00000e+00,
1.2597761e-05,-0.00000e+00,
1.2607761e-05,2.00001e-01,
1.2617761e-05,2.00001e-01,
1.2627761e-05,-0.00000e+00,
1.2637761e-05,-0.00000e+00,
1.2647761e-05,2.00001e-01,
1.2657761e-05,2.00001e-01,
1.2667761e-05,2.00001e-01,
1.2677760e-05,2.00001e-01,
1.2687760e-05,-0.00000e+00,
1.2697760e-05,-0.00000e+00,
1.2707760e-05,-0.00000e+00,
1.2717760e-05,-0.00000e+00,
1.2727760e-05,-0.00000e+00,
1.2737760e-05,-0.00000e+00,
1.2747760e-05,2.00001e-01,
1.2757760e-05,-0.00000e+00,
1.2767759e-05,-0.00000e+00,
1.2777759e-05,-0.00000e+00,
1.2787759e-05,2.00001e-01,
1.2797759e-05,-0.00000e+00,
1.2807759e-05,-0.00000e+00,
1.2817759e-05,-0.00000e+00,
1.2827759e-05,2.00001e-01,
1.2837759e-05,2.00001e-01,
1.2847759e-05,-0.00000e+00,
1.2857759e-05,-0.00000e+00,
1.2867758e-05,-0.00000e+00,
1.2877758e-05,2.00001e-01,
1.2887758e-05,2.00001e-01,
1.2897758e-05,2.00001e-01,
1.2907758e-05,-0.00000e+00,
1.2917758e-05,-0.00000e+00,
1.2927758e-05,2.00001e-01,
1.2937758e-05,-0.00000e+00,
1.2947758e-05,-0.00000e+00,
1.2957757e-05,2.00001e-01,
1.2967757e-05,-0.00000e+00,
1.2977757e-05,2.00001e-01,
1.2987757e-05,-0.00000e+00,
1.2997757e-05,-0.00000e+00,
1.3007757e-05,2.00001e-01,
1.3017757e-05,2.00001e-01,
1.3027757e-05,-0.00000e+00,
1.3037757e-05,2.00001e-01,
1.3047757e-05,-0.00000e+00,
1.3057756e-05,2.00001e-01,
1.3067756e-05,-0.00000e+00,
1.3077756e-05,2.00001e-01,
1.3087756e-05,2.00001e-01,
1.3097756e-05,-0.00000e+00,
1.3107756e-05,2.00001e-01,
1.3117756e-05,-0.00000e+00,
1.3127756e-05,2.00001e-01,
1.3137756e-05,-0.00000e+00,
1.3147755e-05,-0.00000e+00,
1.3157755e-05,-0.00000e+00,
